CODMES,CODSOLICITUD,prediction_corpus
201407,15910,0.67645156
201407,16792,0.6167431
201407,16202,0.4991063
201407,16715,0.20441549
201407,17523,0.085931405
201407,16472,0.18947613
201407,15188,0.8132714
201407,17121,0.37272635
201407,12276,0.8200296
201407,16192,0.72249275
201407,16735,0.2546791
201407,16404,0.6249612
201407,17887,0.14650303
201407,14820,0.64602387
201407,16586,0.5120698
201407,16918,0.09661219
201407,16868,0.4262497
201407,16308,0.4995482
201407,15493,0.36373362
201407,13657,0.23759955
201407,15212,0.096759014
201407,17081,0.7802812
201407,16766,0.15095906
201407,15776,0.27078053
201407,16950,0.5436818
201407,15055,0.26438728
201407,14038,0.31191444
201407,17048,0.28826287
201407,15599,0.64498806
201407,11011,0.103173725
201407,15334,0.6071626
201407,15631,0.58242744
201407,14846,0.11280141
201407,16272,0.08460161
201407,18108,0.099365726
201407,17857,0.22035597
201407,14989,0.3457791
201407,14624,0.6484759
201407,16816,0.0973119
201407,15672,0.21650194
201407,14886,0.12791543
201407,16161,0.47889745
201407,15597,0.53445923
201407,16543,0.45641518
201407,15750,0.23912875
201407,15523,0.5216024
201407,14568,0.43964446
201407,17431,0.63745314
201407,16677,0.73258126
201407,13007,0.19985919
201407,17739,0.15352888
201407,17627,0.06315646
201407,18143,0.105362676
201407,17710,0.07595357
201407,12840,0.39811614
201407,14667,0.32707515
201407,15502,0.49303725
201407,17537,0.3244577
201407,15626,0.077094354
201407,12916,0.7600668
201407,13041,0.26023635
201407,17196,0.76962507
201407,16175,0.21333103
201407,16976,0.36364534
201407,14582,0.13137405
201407,15193,0.30635837
201407,15533,0.81994593
201407,17172,0.53179556
201407,15655,0.5565754
201407,14174,0.5372327
201407,15986,0.07613961
201407,17532,0.15367727
201407,16781,0.214918
201407,13404,0.1523047
201407,17583,0.5754082
201407,15703,0.29086876
201407,13371,0.6658078
201407,17427,0.6478768
201407,17402,0.80810475
201407,18048,0.085046664
201407,16223,0.77234226
201407,17964,0.16521831
201407,13860,0.289083
201407,15588,0.37012756
201407,14441,0.11242983
201407,17973,0.16803174
201407,16369,0.099988386
201407,16851,0.5706745
201407,13934,0.14724971
201407,15358,0.88114566
201407,15773,0.43796906
201407,15283,0.55175704
201407,10698,0.23399355
201407,17244,0.2892188
201407,14109,0.46806133
201407,16901,0.33631024
201407,17026,0.10153047
201407,16963,0.5482961
201407,14371,0.2655805
201407,14805,0.15327471
201407,16004,0.35156658
201407,17590,0.54150784
201407,17459,0.57674336
201407,14835,0.053880956
201407,16954,0.4666965
201407,17881,0.19712113
201407,15020,0.6364023
201407,13718,0.38358352
201407,16993,0.37356848
201407,13943,0.13652056
201407,17982,0.46841452
201407,16647,0.18060113
201407,17096,0.075057805
201407,16247,0.2756059
201407,15747,0.07839182
201407,15603,0.07964164
201407,16097,0.15907851
201407,11561,0.61086553
201407,15693,0.14713772
201407,10891,0.4969936
201407,15182,0.6856805
201407,15575,0.59005046
201407,17824,0.6479154
201407,13789,0.36370587
201407,17748,0.2865804
201407,15196,0.24807
201407,13042,0.5225682
201407,14871,0.51625085
201407,17622,0.6140268
201407,17163,0.5117219
201407,16570,0.33504555
201407,12580,0.426168
201407,16479,0.21406859
201407,13964,0.7660351
201407,15086,0.15459739
201407,11525,0.6087758
201407,16484,0.35142937
201407,17385,0.120116666
201407,17286,0.25752655
201407,14640,0.16126306
201407,14972,0.12644283
201407,16516,0.121544495
201407,16539,0.2197487
201407,16486,0.25954476
201407,17768,0.2152923
201407,14909,0.093307376
201407,16212,0.59173715
201407,15713,0.15659843
201407,17551,0.22731133
201407,17082,0.40696135
201407,17136,0.3062669
201407,16548,0.6308408
201407,15305,0.4252173
201407,16667,0.42168087
201407,14889,0.1237245
201407,15956,0.3905025
201407,17990,0.06265233
201407,15343,0.56488776
201407,13287,0.5115228
201407,13228,0.36448544
201407,15673,0.23876435
201407,17988,0.11787241
201407,17005,0.16646875
201407,14470,0.06246612
201407,18090,0.31425205
201407,14420,0.60857356
201407,15035,0.54231316
201407,15664,0.138101
201407,13965,0.68948245
201407,15559,0.568924
201407,15075,0.42408618
201407,17734,0.3250009
201407,15431,0.060977064
201407,15201,0.63994443
201407,17191,0.31750995
201407,13915,0.39345253
201407,16661,0.27650607
201407,15542,0.71275437
201407,14555,0.40935758
201407,16074,0.7328085
201407,17818,0.49804902
201407,17961,0.057465866
201407,17307,0.0758536
201407,17348,0.6137847
201407,17823,0.27886057
201407,16492,0.09015521
201407,16665,0.23919989
201407,17629,0.4042402
201407,16374,0.16066
201407,14313,0.13761875
201407,16643,0.3283598
201407,15738,0.066552304
201407,15967,0.7115508
201407,15617,0.12346673
201407,15772,0.6257533
201407,18091,0.17105801
201407,16444,0.65940714
201407,15552,0.095071435
201407,17264,0.10748506
201407,16330,0.55620605
201407,9475,0.3642731
201407,13213,0.38383535
201407,17556,0.66451705
201407,14459,0.71193725
201407,16592,0.82423323
201407,14606,0.7580061
201407,15430,0.29157054
201407,17535,0.52911747
201407,15753,0.45981538
201407,16480,0.6657283
201407,15081,0.5054852
201407,16623,0.06077229
201407,14118,0.57121557
201407,13130,0.70924646
201407,15194,0.3078559
201407,17450,0.7078763
201407,13722,0.515357
201407,17825,0.16283168
201407,17232,0.8127938
201407,17914,0.37091285
201407,16455,0.787748
201407,17896,0.19281831
201407,17458,0.21321957
201407,17550,0.08328391
201407,15789,0.062109966
201407,12394,0.72505325
201407,16071,0.30065465
201407,15384,0.36398223
201407,17899,0.37135953
201407,17575,0.11343494
201407,13198,0.29847696
201407,17868,0.082815886
201407,15793,0.08690661
201407,17741,0.20530215
201407,15614,0.5059023
201407,16917,0.5676379
201407,15463,0.6738998
201407,14633,0.16653234
201407,16067,0.2972161
201407,17902,0.69727534
201407,16403,0.5259442
201407,16895,0.39345247
201407,14123,0.5282428
201407,13686,0.24956062
201407,15949,0.168769
201407,18122,0.78650033
201407,11489,0.46677226
201407,16113,0.7412454
201407,15954,0.2868032
201407,14618,0.34482333
201407,16778,0.40901357
201407,16888,0.21864371
201407,13256,0.49159887
201407,17411,0.362524
201407,17080,0.46234474
201407,13569,0.6710131
201407,16321,0.32798886
201407,16157,0.30414605
201407,17278,0.16281763
201407,17777,0.6148458
201407,13705,0.7824607
201407,17773,0.18202052
201407,14947,0.4170673
201407,13492,0.5206361
201407,17500,0.68270886
201407,17356,0.576164
201407,15154,0.5729962
201407,14982,0.24748755
201407,18119,0.5267428
201407,17955,0.33015522
201407,16582,0.5466611
201407,10930,0.6938879
201407,14832,0.1890097
201407,14879,0.2668975
201407,17901,0.6722342
201407,17620,0.53201133
201407,15446,0.6684675
201407,15764,0.5439783
201407,14862,0.7309084
201407,15083,0.64220375
201407,17395,0.5121983
201407,16273,0.3227699
201407,16025,0.6233536
201407,18113,0.24674836
201407,13551,0.40152726
201407,15357,0.66470015
201407,17735,0.32458872
201407,12429,0.64199156
201407,12650,0.58990437
201407,14596,0.2504028
201407,14046,0.40254998
201407,16794,0.2984294
201407,16815,0.5580621
201407,17144,0.51918113
201407,16443,0.5390596
201407,16437,0.42382303
201407,13169,0.54777545
201407,16757,0.41017842
201407,14944,0.33722416
201407,14514,0.62054074
201407,14638,0.36500618
201407,15548,0.34320265
201407,16143,0.31470057
201407,14785,0.21915087
201407,16454,0.5798781
201407,14585,0.22113977
201407,16245,0.3930201
201407,15198,0.28086185
201407,14941,0.33003634
201407,17087,0.48481575
201407,14773,0.35949028
201407,10492,0.46881446
201407,14061,0.29867172
201407,16021,0.081131175
201407,17581,0.39286622
201407,16798,0.7693648
201407,14957,0.3843093
201407,6774,0.6227263
201407,16806,0.8076337
201407,18141,0.1001753
201407,16782,0.4847613
201407,15391,0.58912563
201407,13347,0.22553426
201407,16962,0.14499979
201407,17186,0.42320734
201407,16575,0.1836456
201407,13807,0.20838343
201407,14303,0.14348127
201407,18051,0.77710295
201407,15410,0.14920938
201407,17546,0.5393545
201407,17811,0.3078322
201407,13795,0.5548057
201407,15928,0.100818515
201407,17291,0.27342793
201407,13199,0.44839483
201407,17208,0.572323
201407,13011,0.9021217
201407,11354,0.204412
201407,14969,0.33840942
201407,17018,0.20050679
201407,18096,0.15994294
201407,17585,0.08309456
201407,17406,0.23890002
201407,15474,0.5757395
201407,16416,0.27947724
201407,17730,0.52064973
201407,16019,0.51987416
201407,14405,0.77489233
201407,14788,0.13856058
201407,13782,0.36142045
201407,15126,0.7717975
201407,15354,0.73109394
201407,16134,0.59744006
201407,11158,0.42519674
201407,16956,0.7079545
201407,17203,0.46359456
201407,17700,0.41092208
201407,16821,0.3305486
201407,16053,0.65895
201407,17325,0.11100738
201407,14712,0.33731306
201407,14970,0.28678703
201407,16440,0.39077535
201407,16463,0.44261464
201407,15909,0.31529108
201407,17830,0.1491352
201407,13441,0.32924244
201407,15907,0.76232713
201407,17610,0.64306706
201407,18111,0.5029874
201407,14948,0.48940384
201407,14646,0.6445075
201407,16252,0.45392546
201407,14900,0.25097018
201407,16349,0.046449907
201407,16406,0.66475177
201407,16694,0.2250506
201407,11862,0.35970357
201407,13358,0.6607846
201407,15929,0.095992856
201407,16697,0.74788886
201407,17239,0.0806229
201407,18126,0.08810021
201407,14828,0.39352658
201407,17536,0.32112822
201407,17706,0.38651958
201407,13661,0.60457414
201407,17800,0.33394155
201407,16168,0.22369096
201407,16553,0.63876283
201407,16604,0.580255
201407,15734,0.5120306
201407,17473,0.2697655
201407,16808,0.5877878
201407,15042,0.5039837
201407,17564,0.46616295
201407,17788,0.57273674
201407,17372,0.36755547
201407,17077,0.35144332
201407,17271,0.76386863
201407,15487,0.25215727
201407,17220,0.47662416
201407,15798,0.51456666
201407,14518,0.3304703
201407,18049,0.6435031
201407,17930,0.26560238
201407,17336,0.47941515
201407,16991,0.109435104
201407,14097,0.6201203
201407,15707,0.053495158
201407,15063,0.7430509
201407,14560,0.319437
201407,13226,0.6283468
201407,15594,0.52218217
201407,14880,0.71732265
201407,16551,0.6601746
201407,17296,0.6198368
201407,17033,0.54903495
201407,16482,0.32557714
201408,21276,0.72488886
201408,22569,0.65363127
201408,21846,0.31158203
201408,18857,0.46651918
201408,23601,0.50428045
201408,18727,0.39681226
201408,22098,0.22523893
201408,21346,0.41545853
201408,20191,0.19425088
201408,30329,0.6283997
201408,23570,0.07414854
201408,21798,0.5683737
201408,20672,0.06115916
201408,21433,0.26224443
201408,21523,0.35137722
201408,18809,0.37664172
201408,20382,0.56198174
201408,22786,0.27901086
201408,18742,0.44081795
201408,22010,0.6047709
201408,19917,0.31058663
201408,18233,0.5123164
201408,20211,0.1674421
201408,30396,0.6106346
201408,21535,0.100310594
201408,19920,0.72158384
201408,23087,0.26671097
201408,18500,0.08655963
201408,23679,0.3852537
201408,18834,0.6399219
201408,22249,0.107129395
201408,20053,0.5856925
201408,20887,0.11301804
201408,20769,0.36166123
201408,19056,0.35162926
201408,22566,0.20152408
201408,20272,0.09087823
201408,21191,0.12217456
201408,19700,0.08519915
201408,22894,0.7415585
201408,29203,0.1485826
201408,21912,0.64197946
201408,21131,0.43056923
201408,18358,0.6172242
201408,20890,0.693217
201408,29205,0.58088374
201408,20532,0.648738
201408,18888,0.56945825
201408,23071,0.3220243
201408,20326,0.37516612
201408,20007,0.18139462
201408,22449,0.53505355
201408,19752,0.6138374
201408,18942,0.45947018
201408,22779,0.6554073
201408,20668,0.63304275
201408,22332,0.6355651
201408,22951,0.6489677
201408,22280,0.71747667
201408,18836,0.4683013
201408,23412,0.45948705
201408,19230,0.10933588
201408,18923,0.53779733
201408,20314,0.14148504
201408,20542,0.4956041
201408,22132,0.117937826
201408,23565,0.22982125
201408,19221,0.07583557
201408,23534,0.48154494
201408,21710,0.59530914
201408,18976,0.5370673
201408,18346,0.2645116
201408,30249,0.32930595
201408,19168,0.24457796
201408,21008,0.31015247
201408,19323,0.17404759
201408,21713,0.5280393
201408,22192,0.2466896
201408,20615,0.6764997
201408,21773,0.2711969
201408,22147,0.10242715
201408,21185,0.16497329
201408,21583,0.7953532
201408,21665,0.24941617
201408,22857,0.34337047
201408,21023,0.49176314
201408,19974,0.19563366
201408,22026,0.64031476
201408,20442,0.46658102
201408,21432,0.64774567
201408,29237,0.48502892
201408,18994,0.08818226
201408,19444,0.47825718
201408,19485,0.08556997
201408,20169,0.27454847
201408,22975,0.6445068
201408,21942,0.20513567
201408,21493,0.42204422
201408,23356,0.5843059
201408,18800,0.29141843
201408,18335,0.45277473
201408,20359,0.055438183
201408,21121,0.27281544
201408,20903,0.1288718
201408,18823,0.42282668
201408,18934,0.5665745
201408,19598,0.48000094
201408,22787,0.22044593
201408,19655,0.3993179
201408,21662,0.16341797
201408,20595,0.5783527
201408,22346,0.8656901
201408,19223,0.11987966
201408,21669,0.7915034
201408,21260,0.6353507
201408,19528,0.059395313
201408,18390,0.36610726
201408,23218,0.2675554
201408,22735,0.44262743
201408,20752,0.31897312
201408,20406,0.6764019
201408,18566,0.47559693
201408,18825,0.10319016
201408,26457,0.34554598
201408,18840,0.29812938
201408,30281,0.7366023
201408,22985,0.30198422
201408,19036,0.6199923
201408,25136,0.77930874
201408,20328,0.44936022
201408,22758,0.6480989
201408,18866,0.1862268
201408,19582,0.52970695
201408,19945,0.553994
201408,20233,0.38205978
201408,18584,0.7209594
201408,22307,0.47181094
201408,21928,0.25296965
201408,22633,0.1887004
201408,22635,0.068248354
201408,18914,0.42935216
201408,21890,0.6084043
201408,22957,0.074914865
201408,23625,0.38893315
201408,23177,0.2974286
201408,22191,0.46636966
201408,21032,0.1073187
201408,20818,0.16590098
201408,20345,0.5712089
201408,22133,0.6369763
201408,21569,0.48293516
201408,23663,0.61191595
201408,18868,0.6319596
201408,22886,0.0711544
201408,21957,0.50028604
201408,18849,0.37242088
201408,20025,0.34634086
201408,18376,0.5016365
201408,18618,0.37519598
201408,21595,0.7428909
201408,19432,0.77033275
201408,20503,0.48289657
201408,18870,0.3994886
201408,23540,0.10155444
201408,18776,0.29835975
201408,22384,0.13522005
201408,20912,0.3837942
201408,23003,0.367964
201408,20486,0.41612065
201408,22605,0.37975022
201408,23355,0.4610324
201408,21598,0.091856755
201408,20714,0.33915138
201408,21796,0.11506261
201408,21840,0.38475677
201408,18151,0.2991369
201408,20849,0.5317316
201408,21739,0.20454696
201408,21976,0.5209733
201408,23562,0.07937065
201408,21207,0.070387565
201408,23001,0.59218377
201408,22556,0.3934495
201408,19629,0.31422004
201408,19641,0.36659372
201408,19652,0.42399034
201408,30309,0.54831016
201408,21312,0.66770923
201408,21097,0.14380498
201408,19983,0.1013552
201408,21674,0.48918414
201408,20331,0.48404142
201408,18743,0.2698906
201408,22271,0.37088674
201408,19778,0.24606436
201408,19995,0.55919003
201408,23044,0.6338754
201408,21514,0.26789156
201408,22232,0.7201429
201408,18764,0.16729835
201408,22174,0.0981855
201408,19570,0.38732833
201408,20224,0.3646056
201408,19909,0.20074087
201408,18963,0.70233345
201408,20118,0.16147791
201408,21411,0.10065254
201408,23458,0.117949896
201408,29235,0.19484021
201408,29161,0.46315604
201408,30388,0.41768476
201408,21867,0.33147678
201408,23262,0.664552
201408,22118,0.49361303
201408,21055,0.32409632
201408,20052,0.2384285
201408,20054,0.36822203
201408,20593,0.364418
201408,22027,0.7730391
201408,19750,0.044990312
201408,18753,0.40079045
201408,19814,0.344657
201408,20644,0.44480538
201408,23163,0.17949553
201408,22176,0.11058064
201408,21835,0.07364473
201408,22947,0.24931245
201408,21255,0.46365973
201408,21060,0.35519087
201408,23419,0.24016824
201408,22018,0.59891385
201408,20013,0.54515684
201408,23185,0.26531884
201408,21860,0.7287348
201408,22899,0.44248408
201408,20450,0.09729552
201408,20347,0.40096715
201408,18962,0.74965274
201408,18311,0.49073222
201408,21447,0.17574449
201408,18821,0.24627066
201408,19446,0.4170642
201408,20181,0.6787909
201408,19261,0.72674066
201408,20204,0.30229282
201408,19070,0.33412296
201408,19142,0.24240667
201408,21658,0.61462957
201408,23251,0.53123367
201408,19329,0.44689885
201408,29158,0.80528975
201408,23016,0.5956162
201408,18768,0.5872484
201408,20996,0.35139075
201408,18991,0.56309754
201408,18615,0.5787572
201408,20670,0.7431779
201408,21777,0.17857449
201408,20474,0.19940735
201408,21982,0.7402349
201408,20580,0.16391562
201408,18534,0.13699897
201408,19107,0.7006339
201408,21298,0.59621227
201408,21819,0.55959094
201408,30402,0.42498472
201408,18449,0.83722305
201408,21187,0.49351907
201408,22114,0.26533464
201408,18919,0.5292572
201408,22546,0.3126885
201408,21398,0.725329
201408,19566,0.1671114
201408,22138,0.477693
201408,18937,0.5208302
201408,18912,0.74601066
201408,30407,0.27986383
201408,22066,0.5522319
201408,20525,0.64836794
201408,18471,0.7245788
201408,23150,0.13735461
201408,19708,0.09369257
201408,19819,0.3975123
201408,22859,0.7273035
201408,18671,0.60007733
201408,20784,0.609649
201408,21145,0.5833806
201408,20762,0.30575716
201408,20620,0.19163193
201408,23673,0.7542005
201408,21597,0.7007823
201408,21585,0.6144041
201408,21434,0.6324151
201408,23631,0.5482459
201408,24770,0.7297686
201408,18971,0.46253732
201408,22632,0.46780822
201408,22814,0.09751687
201408,18475,0.7606836
201408,22304,0.095701985
201408,19888,0.48566163
201408,19643,0.44902375
201408,22690,0.66322637
201408,23541,0.036380827
201408,20684,0.62332785
201408,29176,0.2511256
201408,21704,0.13790478
201408,23241,0.47416487
201408,19133,0.66602015
201408,18921,0.3401203
201408,22168,0.72819144
201408,20516,0.06395631
201408,21974,0.11278117
201408,22167,0.47565112
201408,22166,0.5209986
201408,22452,0.6079756
201408,19970,0.2487364
201408,21915,0.45167193
201408,22197,0.6647576
201408,23533,0.5855223
201408,21428,0.2729785
201408,22965,0.27696538
201408,21667,0.5628171
201408,19674,0.18294625
201408,18225,0.7819448
201408,23142,0.58642083
201408,20813,0.14976591
201408,18808,0.63615876
201408,23122,0.23177694
201408,18878,0.3210386
201408,22644,0.26054442
201408,21520,0.63531625
201408,21197,0.6299541
201408,22827,0.26789376
201408,18792,0.1995169
201408,18528,0.5711742
201408,18486,0.53916365
201408,19696,0.07789026
201408,22444,0.22525254
201408,21562,0.73996276
201408,29240,0.5281051
201408,20926,0.15630749
201408,23161,0.52842087
201408,18153,0.8305624
201408,22954,0.35862723
201408,20330,0.12055676
201408,22187,0.14772843
201408,21139,0.09498477
201408,19972,0.16894293
201408,18199,0.59183866
201408,21941,0.42469394
201408,22771,0.46325716
201408,22368,0.57757723
201408,20106,0.24078731
201408,22464,0.46197757
201408,19776,0.2552791
201408,21571,0.1291186
201408,18402,0.25185922
201408,19845,0.40460745
201408,30318,0.15732075
201408,23610,0.13399525
201408,29168,0.42596686
201408,20467,0.4780373
201408,21636,0.34683838
201408,22074,0.25264767
201408,18171,0.25702244
201408,22854,0.044707898
201408,19578,0.2057041
201408,20528,0.62172365
201408,21483,0.54901993
201408,20983,0.6177566
201408,21775,0.19722456
201408,19135,0.3179242
201408,23297,0.8110371
201408,20452,0.3526003
201408,19400,0.77207834
201408,23023,0.45732674
201408,22716,0.60116315
201408,22572,0.52456975
201408,22654,0.47987464
201408,18704,0.15757333
201408,19403,0.8195756
201408,23105,0.7279567
201408,19634,0.51379466
201408,20120,0.39775112
201408,19456,0.81086564
201408,19104,0.55107
201408,21781,0.27020678
201408,21607,0.32534766
201408,19654,0.37340802
201408,20472,0.44633323
201408,29242,0.1981169
201408,23204,0.38864297
201408,19714,0.28908035
201408,22914,0.54839087
201408,19563,0.4443938
201408,19438,0.67055714
201408,22240,0.053351
201408,23548,0.2222071
201408,20249,0.33453274
201408,18758,0.6241038
201408,19022,0.19041546
201408,20329,0.17026228
201408,21926,0.36415622
201408,20960,0.08962918
201408,18353,0.15461819
201408,19179,0.22437598
201408,20561,0.17989369
201408,22338,0.6928108
201408,23169,0.103598066
201408,21022,0.12779912
201408,20369,0.4017408
201408,20948,0.4645678
201408,23081,0.5928098
201408,18763,0.6092243
201408,19804,0.21027635
201408,18578,0.7253661
201408,20290,0.19435138
201408,23514,0.4555219
201408,18315,0.5073307
201408,23249,0.18845397
201408,22049,0.81592864
201408,20730,0.45980635
201408,19688,0.4857739
201408,20650,0.4255783
201408,19790,0.044603232
201408,18810,0.3497248
201408,18781,0.6810822
201408,20492,0.4382173
201408,19707,0.37143958
201408,23573,0.06752156
201408,29135,0.45662257
201408,21308,0.50522786
201408,21161,0.48329464
201408,19422,0.20012303
201408,19123,0.27428785
201408,18901,0.7518356
201408,23268,0.1533214
201408,22127,0.28172034
201408,21242,0.38678953
201408,20298,0.29571462
201408,22680,0.34461462
201408,22660,0.3919994
201408,20622,0.8405861
201408,30246,0.1910113
201408,21852,0.32197103
201408,22195,0.116897166
201408,20850,0.77806515
201408,22208,0.14445822
201408,20336,0.12057533
201408,19441,0.32168636
201408,23375,0.1798233
201408,20355,0.5016236
201408,20033,0.0634222
201408,30233,0.4253785
201408,18310,0.295857
201408,23539,0.30793846
201408,20205,0.24525093
201408,19788,0.2981004
201408,18585,0.28942245
201408,20916,0.5790376
201408,23278,0.5378481
201408,20255,0.672136
201408,19868,0.7066308
201408,21152,0.13927788
201408,22576,0.6781904
201408,22287,0.710981
201408,18178,0.6247319
201408,21866,0.49398464
201408,22420,0.48746246
201408,18579,0.30778122
201408,30223,0.2880181
201408,23046,0.5877934
201408,18327,0.6447514
201408,20397,0.35194504
201408,22838,0.030322842
201408,23537,0.5158991
201408,22621,0.06119976
201408,22942,0.33340058
201408,30280,0.17283869
201408,30330,0.038246147
201408,20826,0.12412517
201408,18413,0.13800249
201408,19336,0.29804924
201408,23711,0.6801738
201408,19049,0.29742998
201408,22863,0.33865902
201408,21046,0.5386643
201408,18831,0.12658155
201408,21479,0.60164165
201408,18871,0.14080495
201408,23280,0.50139433
201408,19799,0.72512996
201408,18841,0.6004562
201408,19711,0.36428005
201408,18726,0.24716301
201408,21244,0.5836424
201408,18712,0.4517046
201408,19791,0.7680819
201408,18851,0.4109886
201408,19937,0.56839997
201408,21452,0.13230585
201408,19089,0.2479937
201408,21377,0.46275863
201408,21155,0.4661809
201408,18333,0.29605186
201408,23345,0.5100538
201408,20193,0.46407148
201408,23552,0.591496
201408,21181,0.10893246
201408,30243,0.17528148
201408,19023,0.3792306
201408,22511,0.45890388
201408,29192,0.35645184
201408,19620,0.12102449
201408,20858,0.71932375
201408,19993,0.3671697
201408,20338,0.133638
201408,20363,0.51869255
201408,23408,0.0523292
201408,20920,0.402543
201408,18231,0.1610178
201408,19037,0.26619768
201408,20333,0.29121396
201408,20529,0.1521577
201408,23428,0.4085268
201408,21379,0.20503591
201408,22609,0.07696739
201408,18992,0.6676796
201408,22552,0.5044058
201408,20687,0.2244898
201408,21270,0.0684489
201408,19462,0.38649344
201408,22291,0.073733844
201408,23694,0.45183977
201408,19219,0.3333926
201408,22637,0.6918333
201408,22740,0.29239094
201408,23019,0.39226598
201408,22667,0.113515176
201408,21988,0.14109167
201408,22607,0.31327403
201408,23234,0.34300983
201408,19729,0.43523788
201408,22403,0.0740753
201408,21521,0.156199
201408,21290,0.09998257
201408,21761,0.16547674
201408,19493,0.22784239
201408,21958,0.39728442
201408,19766,0.68661344
201408,18999,0.53282356
201408,20625,0.69742984
201408,18791,0.0775496
201408,18711,0.510711
201408,19524,0.57766825
201408,21670,0.1715036
201408,22905,0.24003613
201408,30263,0.2770882
201408,20746,0.3569582
201408,23649,0.2544067
201408,19495,0.8067007
201408,19503,0.37649736
201408,18399,0.2229409
201408,21450,0.6546777
201408,19724,0.37293503
201408,23167,0.59179896
201408,19681,0.6733858
201408,22300,0.394763
201408,22489,0.2185767
201408,23363,0.4411484
201408,19140,0.81956595
201408,20182,0.3955918
201408,18438,0.448579
201408,23592,0.1700166
201408,21392,0.5120097
201408,20500,0.16774648
201408,20153,0.35424814
201408,22228,0.12740448
201408,20273,0.5581664
201408,18798,0.26903957
201408,18198,0.5520039
201408,19978,0.089803234
201408,18747,0.59383935
201408,20642,0.19766994
201408,20527,0.49274394
201408,23963,0.66564465
201408,20082,0.32146573
201408,18510,0.30775517
201408,20124,0.68305266
201408,20178,0.5917909
201408,19002,0.31085935
201408,22904,0.7690139
201408,21859,0.13304411
201408,21682,0.49681112
201408,23221,0.13391788
201408,22766,0.7113454
201408,20248,0.39986414
201408,29231,0.18688935
201408,19821,0.6263343
201408,22358,0.45521858
201408,18539,0.6841473
201408,18845,0.21963467
201408,21865,0.22807844
201408,19891,0.39382184
201408,20367,0.52842
201408,18702,0.438323
201408,19322,0.07772538
201408,18662,0.08702645
201408,23128,0.51035327
201408,21076,0.14378247
201408,22063,0.20321527
201408,22162,0.12161716
201408,20159,0.36655968
201408,18731,0.51040846
201408,22045,0.56039935
201408,21265,0.24381627
201408,22252,0.10569532
201408,23596,0.04244129
201408,21026,0.22270079
201408,22509,0.16380225
201408,30316,0.049873307
201408,22988,0.35259295
201408,20147,0.085627764
201408,22864,0.46999753
201408,20519,0.050065093
201408,19057,0.2772233
201408,22177,0.5287758
201408,20429,0.50318885
201408,21844,0.35252076
201408,21171,0.6624854
201408,22796,0.6576418
201408,19302,0.3984681
201408,18490,0.15143019
201408,18338,0.62201625
201408,20430,0.79439074
201408,19677,0.3903879
201408,19218,0.22688799
201408,18303,0.5941677
201408,21195,0.70340663
201408,18869,0.4942166
201408,22927,0.17327856
201408,21730,0.43457076
201408,23144,0.67354375
201408,23594,0.65267986
201408,23463,0.11416589
201408,18714,0.23906568
201408,22594,0.6592419
201408,23086,0.37779334
201408,20759,0.4157863
201408,21794,0.18480511
201408,19710,0.6387681
201408,19153,0.3030183
201408,19404,0.07085198
201408,18245,0.3798586
201408,19479,0.47320616
201408,19014,0.5496759
201408,20955,0.53982264
201408,20802,0.14121343
201408,19875,0.09977009
201408,23131,0.43390298
201408,19177,0.29685792
201408,20468,0.15923035
201408,29129,0.06768154
201408,22725,0.4264126
201408,22364,0.47529608
201408,18372,0.58652735
201408,18632,0.49657348
201408,19604,0.16160713
201408,18580,0.62199455
201408,19837,0.32940277
201408,20014,0.19378965
201408,20332,0.08137082
201408,29171,0.4508298
201408,21272,0.41829047
201408,20373,0.57544166
201408,21875,0.7311134
201408,18911,0.5205436
201408,22086,0.3857404
201408,21078,0.66637474
201408,19922,0.71800154
201408,21749,0.31605804
201408,22352,0.5822487
201408,20300,0.20157844
201408,19728,0.49838766
201408,18890,0.088782735
201408,19997,0.7593332
201408,21179,0.0710868
201408,21282,0.47686037
201408,23337,0.45500353
201408,19749,0.47856772
201408,20842,0.3201916
201408,21004,0.060669634
201408,19933,0.27269703
201408,18643,0.36656854
201408,22540,0.42114988
201408,22124,0.117666304
201408,20889,0.35692024
201408,19044,0.7059128
201408,22700,0.034856424
201408,23276,0.2650819
201408,22367,0.08365907
201408,22876,0.50996864
201408,18468,0.71705997
201408,19747,0.057140578
201408,18492,0.3530972
201408,20218,0.40159932
201408,29230,0.07133726
201408,19390,0.089317515
201408,20594,0.6594414
201408,19449,0.45279104
201408,23189,0.43724388
201408,23414,0.20596826
201408,21728,0.0725259
201408,19335,0.37582624
201408,19364,0.18086581
201408,22093,0.20206177
201408,21147,0.23785459
201408,18176,0.45916617
201408,18250,0.56133664
201408,21748,0.64591163
201408,23450,0.08125865
201408,29163,0.25548485
201408,22393,0.26939416
201408,20470,0.09669913
201408,19248,0.22665705
201408,23528,0.1452742
201408,23439,0.38532773
201408,18959,0.4413171
201408,20212,0.20565024
201408,20433,0.38334766
201408,23104,0.532748
201408,22707,0.16785456
201408,19457,0.51089764
201408,19472,0.11578906
201408,20434,0.09138109
201408,22798,0.2804541
201408,19018,0.51916474
201408,22955,0.42734674
201408,18860,0.17335491
201408,20994,0.1662803
201408,19463,0.333233
201408,18684,0.39334616
201408,20658,0.07938683
201408,20591,0.3595175
201408,20804,0.36594492
201408,29208,0.19284193
201408,21386,0.37685922
