CODMES,CODSOLICITUD,prediction_single
201405,15375,0.11113094
201405,14726,0.16967292
201405,18093,0.2435819
201405,15832,0.04684716
201405,16068,0.13409293
201405,13610,0.10131811
201405,16585,0.14754713
201405,17828,0.04389288
201405,15874,0.4036853
201405,15769,0.1435025
201405,12753,0.09503187
201405,16028,0.3922856
201405,15222,0.17060493
201405,14635,0.16386946
201405,16907,0.062001556
201405,15939,0.06785634
201405,14110,0.22064418
201405,16105,0.24714169
201405,15761,0.33795515
201405,14995,0.10312713
201405,14154,0.089207314
201405,16331,0.2400912
201405,16116,0.2135255
201405,17466,0.119699255
201405,15433,0.05352741
201405,18057,0.30705345
201405,16626,0.23581325
201405,17895,0.08972674
201405,15180,0.4039657
201405,10403,0.05662337
201405,14885,0.25454223
201405,14963,0.25401223
201405,14096,0.13501535
201405,16518,0.42158908
201405,13308,0.28948843
201405,15586,0.044949938
201405,14745,0.08950456
201405,17364,0.28500077
201405,16541,0.17813286
201405,13066,0.25328395
201405,16058,0.36230403
201405,17507,0.0701516
201405,17846,0.048770446
201405,14843,0.22992285
201405,15242,0.33779
201405,15464,0.39743167
201405,14577,0.26347017
201405,15754,0.1792128
201405,15449,0.22625549
201405,16031,0.31859246
201405,16481,0.42326725
201405,15678,0.15936555
201405,17310,0.19448394
201405,16146,0.086328425
201405,15839,0.09314388
201405,13925,0.5525055
201405,13203,0.13928464
201405,14251,0.101192385
201405,16060,0.06263275
201405,15144,0.31097457
201405,17917,0.3182418
201405,15048,0.17317231
201405,18013,0.13684037
201405,17335,0.037496924
201405,17567,0.23465976
201405,12039,0.03822477
201405,15293,0.09795549
201405,16622,0.19655426
201405,15236,0.059117977
201405,12980,0.29082686
201405,16111,0.32805362
201405,14489,0.08907213
201405,17787,0.2683793
201405,14323,0.3408061
201405,16254,0.14731179
201405,14882,0.20905653
201405,17512,0.27192926
201405,18004,0.12991829
201405,17002,0.112615585
201405,15903,0.3197481
201405,12681,0.44353735
201405,15213,0.35454515
201405,17053,0.14740318
201405,14891,0.07460786
201405,14866,0.115206696
201405,13591,0.04652776
201405,13062,0.10648067
201405,14483,0.26584902
201405,15622,0.050579805
201405,14797,0.07091234
201405,13960,0.22106853
201405,17376,0.19769031
201405,16753,0.13834643
201405,13876,0.1994715
201405,12005,0.3674632
201405,17708,0.31734005
201405,14938,0.077081576
201405,17757,0.10250602
201405,12970,0.06356654
201405,17949,0.08615818
201405,17878,0.10345785
201405,15902,0.054363504
201405,17786,0.20768051
201405,14771,0.467667
201405,16520,0.19399601
201405,13642,0.22745945
201405,14925,0.34725842
201405,17530,0.06003027
201405,16846,0.1132189
201405,18023,0.039881248
201405,17151,0.22768427
201405,13783,0.12618564
201405,17606,0.16705519
201405,8108,0.0492866
201405,11476,0.39307866
201405,16744,0.09130886
201405,17905,0.11790633
201405,15400,0.041095268
201405,14546,0.2610127
201405,14954,0.27553132
201405,15525,0.045573726
201405,15383,0.06696197
201405,13529,0.11679645
201405,16159,0.4868025
201405,17493,0.11735459
201405,17435,0.39186022
201405,18042,0.12290424
201405,17441,0.13224006
201405,14755,0.31989458
201405,15366,0.112286374
201405,17867,0.1568228
201405,17315,0.3543674
201405,15859,0.46797928
201405,14254,0.2262691
201405,15628,0.3270458
201405,15350,0.16312468
201405,18053,0.23750317
201405,17201,0.061295893
201405,13208,0.05951743
201405,17605,0.37033173
201405,14809,0.082047604
201405,14997,0.047475584
201405,16323,0.14991057
201405,14627,0.1657116
201405,15148,0.057125796
201405,17360,0.11067782
201405,17510,0.11112244
201405,17265,0.3356939
201405,15596,0.042787205
201405,17533,0.24156573
201405,16048,0.17594013
201405,14520,0.04555046
201405,17502,0.45522362
201405,15865,0.25083876
201405,15629,0.29987296
201405,13342,0.19924292
201405,17953,0.2545049
201405,13731,0.3543727
201405,11388,0.050841
201405,17702,0.085240655
201405,15770,0.09026267
201405,13064,0.42573744
201405,16483,0.05496447
201405,16501,0.2781037
201405,12647,0.18001637
201405,14091,0.051853158
201405,16645,0.03872945
201405,17796,0.19109488
201405,16367,0.05687216
201405,12163,0.16818771
201405,13430,0.20641491
201405,15611,0.07087944
201405,15554,0.18428518
201405,14279,0.2517151
201405,16931,0.05383044
201405,14696,0.20431666
201405,13880,0.11238784
201405,16793,0.2833607
201405,16084,0.052362196
201405,16513,0.04186324
201405,15136,0.22271697
201405,13276,0.08953519
201405,16536,0.24555768
201405,15309,0.108394176
201405,14098,0.08060772
201405,13257,0.38425362
201405,17205,0.2901339
201405,14435,0.40162346
201405,15373,0.17952295
201405,17349,0.11589733
201405,13823,0.064518966
201405,11528,0.2664509
201405,16225,0.105266236
201405,16087,0.085354276
201405,14081,0.33778808
201405,17109,0.20086712
201405,16830,0.2491809
201405,14665,0.03569665
201405,14727,0.40878597
201405,16088,0.08181827
201405,15342,0.22094704
201405,13649,0.50520355
201405,17011,0.08287275
201405,17247,0.14085327
201405,14538,0.21852435
201405,17342,0.30925813
201405,15593,0.093639
201405,16850,0.2214678
201405,12817,0.57705516
201405,15261,0.14010066
201405,17231,0.16070496
201405,17287,0.04646368
201405,14593,0.1777022
201405,11898,0.15740034
201405,17893,0.1901015
201405,15924,0.06156848
201405,14757,0.19597282
201405,13326,0.29491982
201405,14648,0.04339473
201405,15634,0.36666715
201405,14275,0.12805347
201405,16099,0.060402546
201405,13386,0.3381931
201405,16857,0.24373154
201405,8203,0.3776625
201405,15696,0.29846445
201405,16230,0.36027327
201405,18059,0.23518772
201405,17460,0.04274423
201405,12724,0.20733324
201405,14863,0.046287198
201405,15853,0.19307213
201405,12751,0.11174368
201405,13947,0.3948829
201405,15471,0.06762682
201405,15459,0.09671221
201405,9413,0.39889866
201405,17975,0.08322355
201405,14838,0.12586163
201405,14818,0.25658733
201405,16471,0.1735633
201405,15691,0.23175682
201405,15569,0.16047499
201405,16742,0.26754117
201405,15322,0.04627963
201405,15010,0.18749225
201405,17043,0.26362005
201405,9748,0.33721322
201405,13647,0.55963665
201405,15972,0.070449114
201405,17384,0.24762477
201405,14080,0.07354784
201405,14583,0.25838563
201405,10118,0.17120083
201405,13379,0.36594638
201405,14800,0.4804472
201405,11502,0.27369356
201405,14907,0.3011695
201405,15100,0.10973111
201405,15427,0.16146284
201405,13627,0.32973552
201405,13643,0.07672451
201405,17525,0.40128115
201405,17321,0.06072757
201405,14104,0.04865925
201405,14768,0.14632986
201405,16470,0.1418037
201405,15208,0.15911666
201405,17312,0.19423984
201405,17029,0.16735819
201405,18032,0.27271146
201405,13834,0.26997605
201405,17024,0.08264325
201405,14945,0.032735646
201405,13352,0.17216769
201405,16512,0.30509952
201405,16413,0.2644131
201405,17209,0.15542574
201405,11473,0.048209075
201405,15223,0.1862378
201405,14543,0.17422813
201405,17183,0.21624069
201405,17561,0.07982594
201405,17301,0.112446524
201405,16689,0.16127317
201405,11026,0.052665886
201405,14147,0.15983132
201405,16672,0.1865057
201405,17649,0.44214126
201405,14830,0.07472763
201405,17233,0.051122956
201405,16788,0.107863516
201405,15174,0.083087824
201405,17440,0.12102411
201405,16307,0.08957951
201405,13613,0.15755697
201405,11947,0.15558913
201405,17648,0.3155438
201405,12451,0.31414533
201405,13630,0.06828946
201405,15827,0.27811733
201405,15873,0.06459268
201405,17918,0.29549378
201405,16831,0.42797846
201405,16029,0.11027625
201405,15395,0.2554656
201405,16073,0.2169792
201405,14458,0.610875
201405,15958,0.27958065
201405,15724,0.17550471
201405,14517,0.13261612
201405,13658,0.30020306
201405,16055,0.4031647
201405,14664,0.17017697
201405,16680,0.22008176
201405,15141,0.22777633
201405,15742,0.1044118
201405,16664,0.10943353
201405,12259,0.13708884
201405,13292,0.3521314
201405,15913,0.4588185
201405,15276,0.3106682
201405,7214,0.08637691
201405,13753,0.05375262
201405,16431,0.10164482
201405,16861,0.14211842
201405,17490,0.3455158
201405,15413,0.38073438
201405,17407,0.2526418
201405,15496,0.3912377
201405,15723,0.14430581
201405,14356,0.30264795
201405,15813,0.13626495
201405,15387,0.037516315
201405,17025,0.06340775
201405,17577,0.08227383
201405,15349,0.25237495
201405,14570,0.13608362
201405,14687,0.2295766
201405,14491,0.18608199
201405,16614,0.0410463
201405,15458,0.13705106
201405,15661,0.101042524
201405,17670,0.0407314
201405,16438,0.1327232
201405,17991,0.2801009
201405,16421,0.10852884
201405,15147,0.09900282
201405,16701,0.04837579
201405,13479,0.4861482
201405,14731,0.14170124
201405,15749,0.13976373
201405,17639,0.2610122
201405,13090,0.2327834
201405,16540,0.12864456
201405,13772,0.08752485
201405,17883,0.22297964
201405,16420,0.44170153
201405,15511,0.22289221
201405,14164,0.2310031
201405,15656,0.06503093
201405,14572,0.060904104
201405,16361,0.08674382
201405,17601,0.08345933
201405,14322,0.27726656
201405,17814,0.14464113
201405,17784,0.07845856
201405,13118,0.17882714
201405,15825,0.39395222
201405,14669,0.33891106
201405,16856,0.29927698
201405,17107,0.1891686
201405,16036,0.37535205
201405,13370,0.11950949
201405,13235,0.22679874
201405,17609,0.24013753
201405,16921,0.05157006
201405,13926,0.11214562
201405,17595,0.13455875
201405,15546,0.04603184
201405,16098,0.43964505
201405,16871,0.19785142
201405,13609,0.07291014
201405,13099,0.23160195
201405,15417,0.08108083
201405,13499,0.30847088
201405,17744,0.09824727
201405,16085,0.05573586
201405,16411,0.102705814
201405,16783,0.35869202
201405,17862,0.052149314
201405,11944,0.085343204
201405,17845,0.04675719
201405,14854,0.10498742
201405,12643,0.35484043
201405,15733,0.16265388
201405,16780,0.26520827
201405,13739,0.47746634
201405,15698,0.037253063
201405,16549,0.10725827
201405,18132,0.30621013
201405,16468,0.11419544
201405,13691,0.057690814
201405,15639,0.13032797
201405,15950,0.26459625
201405,16659,0.1470279
201405,17189,0.21464801
201405,17359,0.049552448
201405,13536,0.14106767
201405,16607,0.044719424
201405,15944,0.083060056
201405,15049,0.14307752
201405,17645,0.2083557
201405,14616,0.22071868
201405,17923,0.10808553
201405,16133,0.35432592
201405,14666,0.16427039
201405,14780,0.28283656
201405,14539,0.30068412
201405,15894,0.17717555
201405,17603,0.07248103
201405,17403,0.06601419
201405,15887,0.273565
201405,13128,0.085122146
201405,16129,0.14088276
201405,12336,0.078698404
201405,15279,0.23717193
201405,14875,0.046082467
201405,13696,0.17530991
201405,17154,0.27042994
201405,17094,0.22631249
201405,17528,0.14630692
201405,15830,0.2556924
201405,15111,0.08601547
201405,17470,0.2815931
201405,15241,0.06361893
201405,17785,0.14542398
201405,15991,0.26009256
201405,15518,0.24753965
201405,17763,0.33771837
201405,16462,0.11410174
201405,14272,0.47344315
201405,17284,0.48031393
201405,14199,0.33884674
201405,14559,0.20570324
201405,16001,0.50220686
201405,14912,0.03615466
201405,14839,0.122134134
201405,17864,0.1706552
201405,14751,0.081380084
201405,14931,0.12377763
201405,13437,0.13008378
201405,18144,0.344548
201405,16363,0.098902464
201405,15606,0.15154518
201405,15380,0.3181563
201405,17971,0.21586156
201405,15697,0.28330034
201405,16277,0.11370254
201405,16039,0.094717495
201405,17657,0.13874757
201405,16937,0.10142514
201405,15504,0.2880673
201405,15253,0.34342346
201405,11024,0.2205095
201405,17273,0.09574304
201405,12770,0.07062426
201405,17304,0.16800934
201405,14837,0.23802893
201405,17345,0.2552198
201405,17531,0.039473914
201405,15326,0.03697707
201405,12247,0.07625893
201405,15403,0.29036215
201405,16738,0.053400137
201405,15439,0.30231082
201405,16500,0.36562228
201405,16400,0.33597344
201405,16534,0.1613358
201405,16688,0.41773838
201405,16769,0.12274159
201405,17164,0.22229873
201405,13898,0.24157809
201405,17316,0.3225687
201405,17213,0.24534068
201405,15720,0.21864574
201405,17125,0.084515624
201405,16126,0.04661641
201405,16971,0.25140122
201405,15897,0.23261307
201405,15784,0.39751357
201405,15755,0.29429364
201405,15579,0.07679285
201405,17928,0.14273658
201405,17019,0.06433317
201405,11125,0.23742546
201405,14906,0.18774593
201405,16258,0.103048906
201405,17795,0.05750651
201405,13377,0.076475315
201405,15235,0.094785064
201405,13650,0.16574956
201405,17936,0.08622653
201405,16933,0.30310693
201405,17884,0.3026889
201405,13391,0.35488716
201405,14460,0.106027804
201405,15998,0.036558036
201405,16719,0.29259306
201405,17641,0.048714664
201405,17677,0.27665034
201405,17696,0.17737903
201405,17678,0.40556172
201405,14721,0.13209203
201405,12858,0.11294122
201405,17635,0.37453264
201405,16075,0.32023102
201405,16509,0.16533674
201405,16832,0.20132796
201405,14910,0.058128122
201405,14950,0.083742544
201405,16944,0.32511044
201405,15093,0.12493591
201405,16602,0.17393747
201405,15056,0.13076836
201405,16246,0.2843088
201405,15719,0.11535048
201405,17120,0.24278246
201405,13835,0.16544414
201405,13454,0.28281128
201405,16762,0.113933176
201405,15478,0.31546828
201405,9400,0.06877426
201405,17656,0.07532188
201405,17492,0.041650124
201405,15665,0.31904456
201405,16171,0.21179707
201405,17153,0.2016892
201405,15068,0.18317862
201405,13483,0.06703593
201405,16092,0.067551106
201405,16687,0.17067519
201405,17885,0.13071825
201405,13796,0.16501187
201405,15263,0.2769177
201405,16279,0.08790335
201405,16789,0.5000947
201405,15600,0.40458792
201405,14668,0.5013841
201405,17848,0.0986654
201405,14778,0.03883858
201405,12656,0.10278116
201405,16818,0.17934361
201405,18012,0.22684215
201405,16934,0.3127281
201405,9866,0.36611038
201405,13688,0.28230694
201405,17294,0.08739388
201405,15142,0.39532566
201405,17924,0.094352454
201405,16461,0.14472485
201405,16081,0.05748412
201405,15071,0.06565446
201405,14855,0.16998376
201405,18083,0.037463747
201405,14913,0.47233376
201405,15644,0.04713939
201405,16773,0.083853595
201405,13838,0.289773
201405,15989,0.09925796
201405,16383,0.11286359
201405,14526,0.19087878
201405,13614,0.09678102
201405,18089,0.29473668
201405,16988,0.22347212
201405,16772,0.05799562
201405,16879,0.19172582
201405,17338,0.11645876
201405,16822,0.28881183
201405,14724,0.3217782
201405,13048,0.39288372
201405,14171,0.26234913
201405,15863,0.17653877
201405,13336,0.05845274
201405,16132,0.07913812
201405,16083,0.31545722
201405,17060,0.09451387
201405,17651,0.048092633
201405,15592,0.3058991
201405,10635,0.083229795
201405,17347,0.12878671
201405,17688,0.04713173
201405,14642,0.2767798
201405,16700,0.10847825
201405,15339,0.15820606
201405,14507,0.12546724
201405,15301,0.19676137
201405,16408,0.06058687
201405,15819,0.086528875
201405,12882,0.26912606
201405,14794,0.09822406
201405,17124,0.08351822
201405,14951,0.17925876
201405,17874,0.40950674
201405,16319,0.3146718
201405,15226,0.4100336
201405,12768,0.067901134
201405,17452,0.14704503
201405,16737,0.29720178
201405,13174,0.20144694
201405,14840,0.0697292
201405,13785,0.22844173
201405,15131,0.10487454
201405,17423,0.057884675
201405,14943,0.090027854
201405,17214,0.34429368
201405,12367,0.15857601
201405,15925,0.30386794
201405,14999,0.036209814
201405,15393,0.40281066
201405,14281,0.11924222
201405,17346,0.08974759
201405,15311,0.23490831
201405,16282,0.12144331
201405,10796,0.3893563
201405,15355,0.26502132
201405,13986,0.07751742
201405,15215,0.15094343
201405,12961,0.40333685
201405,16123,0.39504755
201405,16231,0.26439518
201405,17034,0.17638794
201405,16869,0.39977098
201405,16656,0.34635782
201405,17599,0.44858837
201405,14060,0.2337923
201405,16945,0.34225252
201405,13993,0.37548247
201405,17804,0.38453686
201405,15254,0.20238782
201405,16606,0.14589053
201405,16080,0.107973754
201405,14494,0.10978637
201405,13818,0.33701262
201405,17469,0.387793
201405,17072,0.19336356
201405,14513,0.30240542
201405,13998,0.12512003
201405,17526,0.17438565
201405,14579,0.085510544
201405,10502,0.4901805
201405,16634,0.08503169
201405,15146,0.26399872
201405,14949,0.05731056
201405,15435,0.30673957
201405,15005,0.05478389
201405,16351,0.14195809
201405,15780,0.23688427
201405,15685,0.2156818
201405,13122,0.04078279
201405,17767,0.04654388
201405,15370,0.30055624
201405,15744,0.37719694
201405,13677,0.094449416
201405,18073,0.19957425
201405,16195,0.12120907
201405,17686,0.29345313
201405,16721,0.4598003
201405,16473,0.19781785
201405,13697,0.058187295
201405,17100,0.35642585
201405,15337,0.14532526
201405,11236,0.11830473
201405,16802,0.45179763
201405,16125,0.23251118
201405,15662,0.20646742
201405,15448,0.045037758
201405,14708,0.049723662
201405,15946,0.08896593
201405,15848,0.061005823
201405,14702,0.31466776
201405,14746,0.18566242
201405,17374,0.43584904
201405,15980,0.23899402
201405,14600,0.12138821
201405,16352,0.12897258
201405,14522,0.051928505
201405,14672,0.28850645
201405,14630,0.38346002
201405,14551,0.25160438
201405,17709,0.13872066
201405,15099,0.18228476
201405,17919,0.055714566
201405,14306,0.3872382
201405,15374,0.24311705
201405,14486,0.24599548
201405,18015,0.043987095
201405,16574,0.048836444
201405,17426,0.21563742
201405,13488,0.256413
201405,16106,0.25774774
201405,18077,0.06942644
201405,17254,0.4286788
201405,17111,0.18861346
201405,15557,0.36109087
201405,15416,0.34011105
201405,17400,0.35499984
201405,16823,0.4377867
201405,17358,0.03975521
201405,16255,0.0918949
201405,15069,0.36764175
201405,14066,0.06561346
201405,17691,0.0392044
201405,13682,0.12656216
201405,13078,0.08224252
201405,16938,0.12942895
201405,14544,0.108494215
201405,13797,0.1812317
201405,17925,0.089748524
201405,14029,0.15525946
201405,15082,0.10362395
201405,13008,0.13339841
201405,17083,0.051239233
201405,12493,0.26514953
201405,10328,0.15617856
201405,17477,0.25114563
201405,15993,0.14998865
201405,9727,0.13313273
201405,14765,0.3661047
201405,17424,0.09708371
201405,13737,0.045377877
201405,11073,0.044124227
201405,15728,0.37642944
201405,15709,0.05626661
201405,15977,0.10880131
201405,13193,0.23023155
201405,12538,0.25410393
201405,15202,0.19202814
201405,15275,0.4891015
201405,13623,0.078223
201405,15534,0.07251261
201405,14813,0.069062926
201405,17167,0.1491569
201405,16409,0.26519027
201405,12582,0.4050762
201405,17792,0.11192627
201405,15858,0.37733364
201405,14156,0.16253495
201405,13687,0.08680367
201405,16896,0.14491977
201405,12725,0.22954229
201405,13484,0.08447706
201405,17210,0.24012677
201405,14898,0.06483719
201405,16391,0.39425886
201405,17085,0.08162709
201405,15411,0.29859272
201405,16729,0.123714335
201405,15218,0.22560987
201405,17394,0.18553138
201405,10513,0.43331486
201405,11710,0.13060072
201405,13513,0.0352897
201405,14054,0.17850477
201405,14488,0.36024985
201405,12821,0.42071864
201405,15971,0.11790923
201405,14278,0.5023975
201405,16538,0.10785661
201405,15394,0.0647828
201405,17900,0.1354538
201405,14858,0.052357312
201405,15869,0.31373093
201405,15381,0.32618344
201405,17916,0.23120786
201405,12352,0.114246674
201405,12042,0.35729963
201405,15397,0.087742455
201405,17074,0.24744391
201405,13651,0.056275677
201405,16942,0.27586043
201405,15892,0.043284144
201405,14137,0.32714516
201405,14998,0.21942824
201405,16601,0.16640465
201405,14580,0.32444435
201405,17112,0.07301279
201405,16016,0.13669597
201405,13067,0.10756828
201405,15642,0.24146917
201405,17297,0.14541969
201405,17161,0.21450177
201405,14868,0.14934823
201405,11736,0.37929752
201405,16796,0.14631358
201405,17076,0.1947274
201405,15003,0.3586329
201405,17682,0.19956392
201405,14870,0.2540106
201405,13333,0.069989435
201405,15787,0.28263894
201405,17894,0.09076754
201405,16927,0.28214037
201405,17176,0.082067035
201405,15962,0.46883553
201405,15997,0.42670846
201405,15618,0.40017444
201405,16817,0.35851958
201405,14031,0.06858116
201405,17104,0.08370847
201405,16392,0.097121
201405,16200,0.0721452
201405,13719,0.31472278
201405,15105,0.17054667
201405,14440,0.35383523
201405,13631,0.060474504
201405,16841,0.07173697
201405,17188,0.2690966
201405,16748,0.14225483
201405,14588,0.18010008
201405,17041,0.04977626
201405,17584,0.05951424
201405,14916,0.46835315
201405,17313,0.23429672
201405,17604,0.12913582
201405,15563,0.20189342
201405,12957,0.121992126
201405,17412,0.11392691
201405,11772,0.056590736
201405,17430,0.04640906
201405,16356,0.2857291
201405,17736,0.21091704
201405,13438,0.05731801
201405,17752,0.06270577
201405,15994,0.0775224
201405,15515,0.075575694
201405,18127,0.27351898
201405,14803,0.18389425
201405,17494,0.16930307
201405,17339,0.09121806
201405,15160,0.22688524
201405,15963,0.1401115
201405,16056,0.080182016
201405,17731,0.47969985
201405,17207,0.09873717
201405,17028,0.21871196
201405,14959,0.41258878
201405,16924,0.06645835
201405,13839,0.20745964
201405,17630,0.09950746
201405,13982,0.124629155
201405,13452,0.25707275
201405,15007,0.13816294
201405,15135,0.1745343
201405,9273,0.03957174
201405,15451,0.18724391
201405,17765,0.16318908
201405,17075,0.44280308
201405,14525,0.1257514
201405,14620,0.07725102
201405,17145,0.13882767
201405,16103,0.4301447
201405,16673,0.10171736
201405,15472,0.06268165
201405,17280,0.2831022
201405,15862,0.31952655
201405,15269,0.0447767
201405,11879,0.21838655
201405,15321,0.1731129
201405,16460,0.16400109
201405,16711,0.1100013
201405,16336,0.13424884
201405,16257,0.24416225
201405,14986,0.19057761
201405,17322,0.35590935
201405,17234,0.23587592
201405,16417,0.09120024
201405,15237,0.41982344
201405,14927,0.33415574
201405,16876,0.40996853
201405,15551,0.15559053
201405,14475,0.15436117
201405,16076,0.15682764
201405,15299,0.06614187
201405,16600,0.09429117
201405,17762,0.24120422
201405,17659,0.4748373
201405,16324,0.2972804
201405,17989,0.13744037
201405,16377,0.3199625
201405,15817,0.07571263
201405,16682,0.44517604
201405,15730,0.1373669
201405,14928,0.15427369
201405,15760,0.27864465
201405,14676,0.22340105
201405,16177,0.08147507
201405,17529,0.09143129
201405,17396,0.21869294
201405,15102,0.05424963
201405,15161,0.24550112
201405,13709,0.074100286
201405,16627,0.21635604
201405,15653,0.072346024
201405,16375,0.14625823
201405,14531,0.14974079
201405,17240,0.06448999
201405,14962,0.454862
201405,16265,0.23915014
201405,16442,0.11457299
201405,16345,0.12643343
201405,15978,0.24345624
201405,16396,0.0999051
201405,16528,0.05062641
201405,17962,0.04400286
201405,16770,0.30600247
201405,13911,0.38295507
201405,14705,0.24784076
201405,15245,0.28118396
201405,15943,0.40757027
201405,16448,0.18532656
201405,11983,0.32613668
201405,16898,0.066215016
201405,15794,0.14904945
201405,15984,0.13857982
201405,17527,0.0694012
201405,15159,0.40863073
201405,13014,0.21072352
201405,14597,0.0827541
201405,17718,0.18792036
201405,16745,0.21581662
201405,15688,0.1232041
201405,15937,0.11376916
201405,13655,0.043702636
201405,14516,0.30398265
201405,16181,0.046772517
201405,17969,0.2737948
201405,14893,0.1625139
201405,14545,0.12919989
201405,14836,0.11360567
201405,18076,0.13750438
201405,15564,0.08184562
201405,13409,0.1703026
201405,14021,0.1443943
201405,16466,0.09394028
201405,16441,0.10489656
201405,16239,0.104832105
201405,14859,0.06876422
201405,15637,0.09258621
201405,16838,0.26669893
201405,13602,0.23688847
201405,14993,0.14961758
201405,17241,0.22369817
201405,15722,0.20333898
201405,17390,0.37095675
201405,12867,0.044982016
201405,16476,0.09272151
201405,17084,0.08664278
201405,14789,0.5303821
201405,14905,0.1622625
201405,15811,0.34995234
201405,14215,0.4894241
201405,16611,0.051958784
201405,15443,0.047438756
201405,16197,0.047871213
201405,15390,0.13389154
201405,15281,0.3885572
201405,14573,0.21673691
201405,13427,0.14097439
201405,15572,0.22504002
201405,16751,0.3576949
201405,11781,0.16454576
201405,15704,0.22154546
201405,9855,0.23658395
201405,18030,0.13115194
201405,14014,0.07406191
201405,13939,0.4740956
201405,15404,0.04108935
201405,9454,0.056594934
201405,14795,0.14726286
201405,14713,0.14560504
201405,17255,0.055087835
201405,10721,0.10466141
201405,17813,0.07456283
201405,15399,0.074942
201405,8127,0.38129422
201405,14129,0.060610812
201405,17133,0.084165625
201405,14793,0.2069913
201405,12761,0.23864825
201405,14086,0.058252383
201405,17479,0.100057304
201405,12914,0.2477947
201405,16749,0.40201148
201405,9900,0.04783768
201405,14784,0.09300496
201405,16322,0.16082959
201405,14059,0.32871258
201405,15364,0.21519318
201405,12419,0.13666639
201405,15680,0.37302783
201405,18007,0.34083757
201405,16108,0.18356788
201405,14739,0.06615924
201405,16943,0.4642088
201405,16166,0.20900841
201405,17907,0.26274624
201405,13294,0.20255727
201405,16234,0.27876702
201405,13435,0.458593
201405,15220,0.36832017
201405,14663,0.056563605
201405,17954,0.09937348
201405,15931,0.21104202
201405,16550,0.10100432
201405,16930,0.065902345
201405,15683,0.38285148
201405,17281,0.06612319
201405,15855,0.18697026
201405,15207,0.12810473
201405,17279,0.0889948
201405,12408,0.2562127
201405,13350,0.34564862
201405,17646,0.076774634
201405,16779,0.16143954
201405,16288,0.21873368
201405,13387,0.10163032
201405,16764,0.3563187
201405,17611,0.087345935
201405,15932,0.24025257
201405,15666,0.12147032
201405,14792,0.14405692
201405,15088,0.07739329
201405,17059,0.049751196
201405,15966,0.15446034
201405,16603,0.15359809
201405,14267,0.04437403
201405,13769,0.20441732
201405,14158,0.18547972
201405,13924,0.16129997
201405,14528,0.34801742
201405,14781,0.06846169
201405,14817,0.06795893
201405,18078,0.35149556
201405,15668,0.35813925
201405,15130,0.1658185
201405,12887,0.19530405
201405,16996,0.03631176
201405,14231,0.03941033
201405,17555,0.06768106
201405,14203,0.32713324
201405,17979,0.052996922
201405,17049,0.1270952
201405,15500,0.11729029
201405,13786,0.032913685
201405,17256,0.46704352
201405,15332,0.24378334
201405,17723,0.11159227
201405,17758,0.3985046
201405,15816,0.14144465
201405,16220,0.05156796
201405,18129,0.18065847
201405,17066,0.34345904
201405,17829,0.3104905
201405,14798,0.10798315
201405,15076,0.13028415
201405,11122,0.05583903
201405,15540,0.07839265
201405,15419,0.06460981
201405,17320,0.09691747
201405,17959,0.27195677
201405,16556,0.27789146
201405,12763,0.17734693
201405,14845,0.064174496
201405,15469,0.15684544
201405,17945,0.113307044
201405,16910,0.49297178
201405,16183,0.3737712
201405,15647,0.05573484
201405,13334,0.13971336
201405,16608,0.26787713
201405,13617,0.15274255
201405,5816,0.15155815
201405,16791,0.28146616
201405,16086,0.13365087
201405,18039,0.27133924
201405,15346,0.11952404
201405,16502,0.33130932
201405,14482,0.37096336
201405,17728,0.04656717
201405,15412,0.037701372
201405,15122,0.23732516
201405,14589,0.22520457
201405,11866,0.37741575
201405,15072,0.26797855
201405,15957,0.053413853
201405,17106,0.26748082
201405,17054,0.14005277
201405,16584,0.34672523
201405,15335,0.13149862
201405,16759,0.17179489
201405,17262,0.08538466
201405,16940,0.049047686
201405,13194,0.12874037
201405,15036,0.272203
201405,14534,0.31235915
201405,13220,0.049694777
201405,12709,0.25438756
201405,15272,0.30359855
201405,15008,0.20355763
201405,14848,0.12813248
201405,17892,0.22744472
201405,13378,0.14117847
201405,13802,0.12953548
201405,17354,0.32713693
201405,14008,0.16329037
201405,16654,0.19388583
201405,14328,0.07654767
201405,16027,0.20392662
201405,13290,0.1873538
201405,17869,0.20495923
201405,15838,0.1479825
201405,18002,0.3549606
201405,16998,0.3927081
201405,15006,0.12934153
201405,16338,0.16032168
201405,16450,0.19932517
201405,13170,0.058390077
201405,15882,0.22032838
201405,15420,0.078975715
201405,13653,0.16949727
201405,17211,0.25613645
201405,13773,0.043922625
201405,16243,0.06470299
201405,10580,0.0943656
201405,17148,0.15316105
201405,14716,0.33765236
201405,16644,0.04426958
201405,16199,0.42899537
201405,14873,0.041540876
201405,11843,0.044632006
201405,16889,0.12523772
201405,15822,0.3834577
201405,16684,0.31090692
201405,11909,0.41500634
201405,15705,0.414893
201405,17253,0.11548036
201405,15171,0.3469939
201405,13533,0.16289724
201405,17597,0.03932228
201405,17198,0.13801436
201405,11740,0.16151191
201405,17751,0.2922532
201405,15090,0.25530565
201405,17732,0.09507443
201405,16205,0.12423205
201405,14883,0.16388625
201405,17543,0.39726433
201405,13058,0.6175595
201405,14992,0.05003512
201405,14002,0.31469515
201405,14851,0.20179667
201405,16849,0.17425416
201405,13848,0.15250628
201405,17870,0.15933925
201405,16465,0.27802715
